V1,B1GH,B1GL,B1UH,B1UL,B2GH,B2GL,B2UH,B2UL,I1GH,I1GL,I1UH,I1UL,I2GH,I2GL,I2UH,I2UL,K1GH,K1GL,K1UH,K1UL,K2GH,K2GL,K2UH,K2UL
262,0.760037294,0.733854548,0.586180812,0.423413887,0.376580592,0.493755807,0.632887449,0.609818117,0.545018171,0.452940376,0.668731031,0.405309377,0.387692244,0.573008355,0.55159108,0.629880652,0.612963015,0.430677949,0.274180863,0.523435438,0.484919755,0.541404474,0.427625901,0.505285651
263,0.760037294,0.733854548,0.586180812,0.423413887,0.376580592,0.493755807,0.632887449,0.609818117,0.545018171,0.452940376,0.668731031,0.405309377,0.387692244,0.573008355,0.55159108,0.629880652,0.612963015,0.430677949,0.274180863,0.523435438,0.484919755,0.541404474,0.427625901,0.505285651
264,0.328115689,0.676537643,0.735440597,0.422445847,0.575231625,0.711439598,0.41565874,0.597315526,0.492276809,0.483320995,0.523443176,0.502888487,0.522958283,0.58394765,0.797153291,0.547343519,0.63488813,0.602097071,0.37262932,0.4420824,0.588597226,0.601414427,0.389107734,0.610648424
265,0.460630792,0.655191635,0.536902027,0.500247959,0.74498333,0.535415713,0.679876264,0.49046552,0.491014481,0.744282513,0.617694061,0.516539348,0.638502852,0.414762882,0.612176789,0.3397065,0.558079281,0.532441685,0.812046883,0.56910251,0.4245029,0.42288819,0.581985918,0.377329745
266,0.37488176,0.607196733,0.585597645,0.599712339,0.617627187,0.430751916,0.519885934,0.340096677,0.644984962,0.534157978,0.449504778,0.513169233,0.619397066,0.482658408,0.516421279,0.53613916,0.477499165,0.604681405,0.779074047,0.62651979,0.440096675,0.558802049,0.476087601,0.553787264
267,0.564835318,0.553510152,0.451211136,0.596016346,0.728390602,0.572225162,0.756877121,0.461992135,0.60406159,0.56992137,0.518356715,0.544617007,0.562935007,0.417207142,0.333684847,0.524553829,0.44144081,0.53546934,0.380990113,0.541997734,0.513102392,0.626584163,0.510574739,0.456640578
268,0.4078072,0.531839145,0.683727266,0.523175304,0.52212442,0.634124414,0.532250177,0.598133082,0.558845638,0.377577118,0.554973612,0.652422817,0.37905616,0.535164671,0.435264766,0.483140661,0.763361403,0.339448943,0.4395016,0.513730276,0.554261186,0.6187368,0.445435195,0.67242924
269,0.593176049,0.710379879,0.649486405,0.325553,0.515379396,0.704671687,0.4017331,0.595399256,0.532482727,0.540636542,0.524705803,0.576621177,0.575594424,0.354163658,0.557121316,0.607097254,0.464522091,0.495474266,0.372854882,0.407615303,0.419470832,0.439746812,0.494204562,0.572828672
270,0.576857334,0.518132425,0.414180405,0.61283699,0.633913324,0.49334706,0.464237282,0.437446927,0.548538496,0.46875738,0.566402703,0.521781164,0.581794752,0.557923357,0.578934646,0.570366183,0.342648886,0.496271423,0.421550686,0.794306244,0.66552387,0.615897185,0.472017757,0.549820223
271,0.457779051,0.504013739,0.477347824,0.600867888,0.547995291,0.503800255,0.74471048,0.519479257,0.534482741,0.40206629,0.626521607,0.378312867,0.573650091,0.501948137,0.712838858,0.601076115,0.548345718,0.463890283,0.423538565,0.387288774,0.687854696,0.517509119,0.711541437,0.395761018
272,0.699063097,0.566289295,0.587702958,0.462599846,0.516547149,0.465887127,0.647927838,0.550386923,0.589716978,0.465110811,0.646089378,0.319597168,0.629557951,0.361283518,0.413799712,0.508854486,0.717597979,0.566250829,0.842270932,0.386459315,0.488793876,0.377592395,0.504773747,0.572657169
273,0.731884506,0.476084058,0.741279442,0.470298857,0.581578403,0.621520516,0.367040819,0.520325186,0.548968832,0.45599738,0.655604759,0.500229332,0.457095843,0.525374144,0.535928564,0.585279958,0.515936186,0.654905822,0.545597292,0.502329568,0.650996529,0.545772884,0.500001891,0.440323542
274,0.712729249,0.488978071,0.521630295,0.566480823,0.371563372,0.549031495,0.608201607,0.599727934,0.564734501,0.578179472,0.57446709,0.556911447,0.605828451,0.5689465,0.438399773,0.601708176,0.605864314,0.362218085,0.664747691,0.542447154,0.491210814,0.577536424,0.341314733,0.410272371
275,0.716964249,0.468025504,0.632635613,0.493959474,0.605787002,0.641069484,0.468475335,0.340967584,0.628805144,0.432303188,0.427124102,0.558524794,0.544412129,0.520352507,0.42435595,0.495330918,0.63338274,0.472903858,0.443039702,0.561015845,0.531806013,0.581461716,0.656493245,0.545695321
276,0.365433305,0.6374905,0.360123991,0.396599796,0.252123591,0.487046409,0.655104461,0.545368761,0.659787288,0.545635444,0.538556288,0.718462119,0.485310264,0.595986629,0.544242769,0.612831305,0.660324375,0.602171364,0.499196719,0.581566728,0.541797183,0.459653009,0.708860143,0.48767581
277,0.441357366,0.656428038,0.367319802,0.418510118,0.67377648,0.564792803,0.459369058,0.535650727,0.684518608,0.302996257,0.515935894,0.545425453,0.531883762,0.504902199,0.21519956,0.580919169,0.642335373,0.467603991,0.63412313,0.496039384,0.708825253,0.734315443,0.62419332,0.557677114
278,0.492577498,0.524289196,0.381391179,0.41618235,0.523846738,0.616054207,0.741494359,0.492360267,0.633380366,0.565715676,0.630218664,0.520773936,0.361993122,0.407035069,0.67420872,0.444240035,0.574825768,0.583167828,0.51324826,0.432858779,0.369429348,0.869758038,0.399075638,0.455238505
279,0.695955609,0.490904168,0.742719243,0.761386025,0.356613689,0.433877394,0.688439648,0.477913438,0.724168651,0.549962637,0.51899986,0.537092391,0.479762981,0.617174658,0.712762011,0.617539525,0.601056949,0.592500982,0.706841256,0.635271524,0.475344001,0.519382495,0.480688822,0.394951173
280,0.653785937,0.59430945,0.820863404,0.62522644,0.429174464,0.628947325,0.425251317,0.599575496,0.495265414,0.48065104,0.542681563,0.494812136,0.514107773,0.729987066,0.643101602,0.456153173,0.525174044,0.408466498,0.648281628,0.472062434,0.351646936,0.653120945,0.575023001,0.328412774
281,0.586347202,0.611688507,0.527508169,0.491944394,0.524169565,0.656147123,0.695012817,0.456631189,0.406068392,0.456174388,0.660414215,0.414936919,0.425628888,0.622672775,0.74571837,0.509613185,0.550934765,0.673001864,0.505028377,0.559121706,0.495530558,0.590479047,0.393138885,0.526024727
282,0.383753058,0.490375499,0.695987379,0.662930364,0.391111967,0.725042184,0.676899286,0.677696104,0.56301047,0.481221992,0.613594934,0.494088776,0.541157605,0.619703541,0.537194512,0.369128821,0.835232881,0.448015123,0.862820755,0.521241928,0.53483958,0.326355128,0.4376749,0.509386444
283,0.757643913,0.492972639,0.574676834,0.554974717,0.422813235,0.54077126,0.539413258,0.554043793,0.523146159,0.560362981,0.701005568,0.656952397,0.370011555,0.495449048,0.770952426,0.558927747,0.571744572,0.578969979,0.413724556,0.674747336,0.402281619,0.413514888,0.594278661,0.619400207
284,0.706742955,0.468015383,0.280329199,0.375266571,0.553361373,0.540756022,0.50059624,0.55723106,0.360331643,0.682057783,0.530083033,0.610031553,0.458408222,0.588365145,0.652185496,0.567063346,0.597142622,0.444989404,0.615615388,0.640285976,0.504967785,0.657539439,0.388688792,0.622722827
285,0.761099053,0.525253231,0.535214915,0.362399914,0.485598446,0.48659283,0.385852093,0.513138048,0.535269563,0.520974693,0.676250517,0.394463354,0.363149249,0.495855071,0.478643065,0.336391428,0.664951309,0.679547681,0.494977817,0.577175917,0.593530809,0.618079266,0.472068437,0.658578982
286,0.503191277,0.355581059,0.628955797,0.407772235,0.428362939,0.524798684,0.531049909,0.538734606,0.548900725,0.551878979,0.571486445,0.40380377,0.486463527,0.746089325,0.798438846,0.480630444,0.530390737,0.537636242,0.587300974,0.424246509,0.405606708,0.531012577,0.705384859,0.717713094
287,0.544542864,0.591096091,0.452099829,0.625573192,0.373699852,0.623352365,0.673472518,0.504729931,0.573929059,0.433797951,0.404754751,0.569450928,0.621925038,0.501924026,0.800263291,0.571228135,0.51196459,0.650401785,0.487706984,0.487253259,0.579959852,0.446594073,0.588132137,0.564880817
288,0.446481339,0.640374393,0.462077784,0.538019314,0.340940868,0.516914316,0.424117744,0.555924405,0.590128095,0.412659175,0.624569897,0.590126643,0.55775591,0.563924134,0.323066192,0.561375841,0.713911225,0.453471318,0.687907006,0.620844495,0.524180053,0.613242467,0.71143835,0.737516862
289,0.590376672,0.576609639,0.480775061,0.711418208,0.633130004,0.562748141,0.361982886,0.550851239,0.55332576,0.400196367,0.620752706,0.533162979,0.592900394,0.434445015,0.541759184,0.43621018,0.547164114,0.494616919,0.68869233,0.578276193,0.493185218,0.531286082,0.62979797,0.711643702
290,0.537228051,0.275887896,0.408894144,0.478235437,0.705720935,0.512307092,0.677235833,0.668166911,0.45799336,0.756861034,0.374406413,0.550139385,0.715184719,0.43206195,0.391807714,0.447097181,0.566024731,0.353848896,0.473632283,0.825738146,0.590479078,0.733555332,0.536989299,0.570745605
291,0.555884793,0.601014689,0.749040341,0.402709504,0.526978847,0.358827069,0.53581489,0.676577114,0.515862074,0.39183721,0.445376892,0.532259061,0.681615122,0.504465481,0.581393932,0.47229962,0.628937099,0.306681647,0.542073623,0.494942733,0.531251151,0.568300294,0.500873213,0.557164046
292,0.673860408,0.538950589,0.767372713,0.4604611,0.643239862,0.46627819,0.514704648,0.677246816,0.48967002,0.556397483,0.700502735,0.613123552,0.470856829,0.422306409,0.229651876,0.738215888,0.693173611,0.489244012,0.245392333,0.544596569,0.586698758,0.323282578,0.569836898,0.594169602
293,0.55938268,0.584805462,0.73353615,0.504084292,0.547076601,0.419989503,0.453890195,0.577598799,0.539997795,0.435303085,0.448804138,0.535117743,0.355076541,0.570731087,0.517136528,0.511510308,0.623368348,0.496098921,0.538401945,0.58682994,0.520322133,0.335529225,0.606229147,0.74065167
294,0.45642338,0.410894361,0.445814521,0.411231959,0.410535105,0.559041003,0.552500849,0.64700556,0.604362995,0.538766326,0.544196678,0.508854249,0.628129637,0.684495666,0.281870054,0.57666595,0.716869764,0.563025664,0.179630068,0.628738912,0.497775814,0.522583801,0.543092537,0.568976822
295,0.395521287,0.529383323,0.355106658,0.681242845,0.578453364,0.59900735,0.861253488,0.544025554,0.544416873,0.443206322,0.45723045,0.554579557,0.47306898,0.650149923,0.23559211,0.555735123,0.519557594,0.531431045,0.24967166,0.456987283,0.609308201,0.652668733,0.519495071,0.401039085
296,0.669237095,0.459845882,0.57132198,0.657545736,0.48115965,0.399671008,0.71474617,0.518290716,0.429066247,0.433115205,0.520400467,0.559321526,0.64773894,0.39927218,0.627705816,0.446726354,0.482219052,0.546714541,0.22752395,0.386712909,0.468712389,0.494636445,0.714990342,0.616847521
297,0.405881683,0.475151208,0.573016811,0.512349548,0.584998517,0.4607648,0.461555704,0.57223704,0.611255509,0.525634728,0.561002589,0.427173361,0.583412429,0.508531331,0.491897,0.699417558,0.399756797,0.557427599,0.476963867,0.570500548,0.426822042,0.556670965,0.654917322,0.541965904
298,0.527034582,0.637992911,0.459929334,0.496211678,0.436635857,0.573997058,0.445967916,0.664437878,0.444278407,0.450401199,0.520329952,0.59821206,0.617145202,0.460571659,0.387185374,0.552218042,0.313926472,0.561559439,0.604119775,0.690771716,0.645487861,0.562950073,0.574673492,0.597657562
299,0.722033324,0.466647209,0.386813972,0.415969715,0.642773199,0.487186997,0.47215007,0.533741668,0.401370292,0.538961111,0.489781467,0.50863795,0.55705473,0.51212877,0.722693613,0.535158067,0.502085934,0.565446852,0.520586133,0.667674368,0.394031893,0.500999756,0.56682363,0.613539718
300,0.597919175,0.66327738,0.427860895,0.437678331,0.744652713,0.472006243,0.34596539,0.705545627,0.630647981,0.488955744,0.578639487,0.325935953,0.599372355,0.57034811,0.506687527,0.495497319,0.604276264,0.422641103,0.29492933,0.576288409,0.568202317,0.579422673,0.58689993,0.341741774
301,0.473881746,0.483258309,0.516913814,0.551145775,0.526657686,0.695671,0.580507348,0.651036406,0.592574027,0.53047678,0.418762404,0.51003925,0.479970522,0.606963558,0.670077875,0.353550252,0.709552137,0.599607513,0.724181884,0.65959331,0.519303153,0.413569474,0.68380721,0.547974831
302,0.583285494,0.495608909,0.804336411,0.508267646,0.430697865,0.372580624,0.681320462,0.580892948,0.606866767,0.465574258,0.388567814,0.487407385,0.493908703,0.587548923,0.563001315,0.535962644,0.706009336,0.550599376,0.68645845,0.380439145,0.550612061,0.700109084,0.376135776,0.495848133
303,0.325181081,0.613172715,0.444886392,0.474079756,0.453157334,0.330037075,0.490636088,0.553766741,0.696993153,0.65055004,0.552401748,0.548404492,0.653546225,0.543632574,0.743915729,0.624190785,0.44367784,0.520813791,0.402787154,0.32524594,0.60819884,0.616346531,0.244422229,0.549751299
304,0.627003776,0.462639279,0.45261389,0.449187981,0.528829209,0.58826295,0.529079765,0.354229192,0.572477362,0.434071057,0.356547193,0.350115315,0.628744623,0.561932274,0.392019947,0.732153575,0.534265306,0.685890553,0.434238297,0.661743296,0.530373806,0.68718804,0.464853296,0.670394265
305,0.433668318,0.648180711,0.650752975,0.467713701,0.266255607,0.481433986,0.347888627,0.51127913,0.60858741,0.40167654,0.447069246,0.631356175,0.517521314,0.602058908,0.42701495,0.513372891,0.565029081,0.66027044,0.616939971,0.455117529,0.550447983,0.468181173,0.594278542,0.744852292
306,0.476440495,0.458731926,0.567057112,0.462063801,0.546794515,0.542686002,0.429577512,0.564164505,0.518463687,0.635030731,0.385750168,0.625729319,0.46396496,0.464152988,0.576598371,0.56718493,0.507786141,0.543919939,0.605748786,0.637857081,0.606890526,0.491425562,0.402923081,0.644063118
307,0.43711962,0.514679367,0.53455795,0.426423087,0.521414535,0.411170275,0.596438366,0.563274091,0.671720619,0.473881663,0.605460435,0.445099147,0.588725583,0.541855281,0.604129033,0.471869382,0.521593665,0.443844961,0.424509153,0.577140533,0.669118865,0.499110065,0.490916236,0.566051497
308,0.515053249,0.590431593,0.46419706,0.372325013,0.547102919,0.443995923,0.380576595,0.328615733,0.540426187,0.500648074,0.550037826,0.349225239,0.408253969,0.552133028,0.356767942,0.624499213,0.527255889,0.571598442,0.495314828,0.844620534,0.562077722,0.370661919,0.471063984,0.568685032
309,0.411597885,0.398524504,0.708627428,0.565107375,0.330119472,0.543244832,0.522015626,0.606542508,0.432729037,0.530379758,0.664529969,0.516753015,0.494369025,0.526704961,0.537810868,0.614740704,0.577922262,0.355072057,0.279822854,0.607426463,0.703586007,0.613475374,0.534257003,0.508282266
310,0.583038126,0.432993054,0.577121693,0.542424318,0.680814795,0.469955972,0.370230148,0.609343414,0.535048797,0.455388168,0.521028233,0.528518382,0.624004,0.477585934,0.80804427,0.549578172,0.501295905,0.647879196,0.428396613,0.581368323,0.510778692,0.588633398,0.761833219,0.623277649
311,0.522226413,0.514348201,0.456099986,0.820807912,0.388553417,0.752392743,0.354636098,0.579470279,0.630956142,0.454851489,0.6851008,0.641447646,0.466951282,0.519153344,0.4451932,0.546937614,0.628094407,0.676793443,0.629057733,0.709357124,0.630737212,0.579082259,0.438548081,0.451916113
312,0.522226413,0.514348201,0.456099986,0.820807912,0.388553417,0.752392743,0.354636098,0.579470279,0.630956142,0.454851489,0.6851008,0.641447646,0.466951282,0.519153344,0.4451932,0.546937614,0.628094407,0.676793443,0.629057733,0.709357124,0.630737212,0.579082259,0.438548081,0.451916113
313,0.487564176,0.502993768,0.591018461,0.546321136,0.337597098,0.497216667,0.605600242,0.613900717,0.632481284,0.518116132,0.594239403,0.509409896,0.647123957,0.264371353,0.419964547,0.635020404,0.418055021,0.693208983,0.670835842,0.662385557,0.529938333,0.65045173,0.532588977,0.397180342
314,0.535783915,0.445538879,0.587621785,0.373614564,0.394728912,0.490864381,0.500926176,0.501000703,0.494685439,0.701988355,0.425386106,0.593631344,0.600885016,0.578366648,0.431426869,0.650887727,0.62555339,0.484617194,0.677824087,0.585261197,0.57366058,0.680111594,0.511386398,0.46646148
315,0.675113522,0.584065814,0.408571268,0.659111201,0.597737075,0.57748958,0.640724798,0.667152046,0.48681804,0.56231639,0.606280579,0.4790046,0.484603699,0.60859961,0.603605291,0.563257156,0.787747672,0.420440413,0.308426425,0.480896636,0.617160102,0.682378766,0.611942075,0.522547819
316,0.549218955,0.451768848,0.458446844,0.577979957,0.433611793,0.416538809,0.536129371,0.664001046,0.571441552,0.495874112,0.632989317,0.595132342,0.601365879,0.387685927,0.570224564,0.709359694,0.308256133,0.394199778,0.4637998,0.45105624,0.554909801,0.574490064,0.475300337,0.653358373
317,0.449823353,0.563604773,0.750521061,0.636240883,0.542863334,0.502162953,0.18551522,0.517405345,0.398762635,0.513457202,0.481144417,0.406724706,0.795537914,0.406750394,0.397142271,0.490374511,0.489328995,0.521293175,0.605682679,0.617875656,0.368357582,0.515939574,0.40689466,0.378785342
318,0.476465351,0.597648424,0.320917463,0.632098946,0.516497931,0.658093155,0.718014735,0.433850019,0.573801716,0.530763455,0.63232478,0.740281196,0.663350309,0.627603922,0.674368598,0.416832525,0.444225679,0.646748943,0.599381353,0.455915248,0.484399864,0.683658112,0.488994608,0.521188137
319,0.468790236,0.660043348,0.526528302,0.325064314,0.556316342,0.515450067,0.463238344,0.752197889,0.613108877,0.521721217,0.678301843,0.434030713,0.591668613,0.507071176,0.682155438,0.518507801,0.606433195,0.588640872,0.440621436,0.48765475,0.513281017,0.525701793,0.591897588,0.604442864
320,0.409265798,0.600648652,0.739682817,0.634794624,0.596055311,0.560661329,0.495781607,0.506212333,0.571615482,0.563060165,0.59657649,0.577532893,0.371351346,0.57167239,0.482749377,0.575359943,0.548626674,0.498660982,0.308530683,0.716576945,0.339850112,0.579169542,0.446210812,0.539537288
321,0.656135833,0.505703052,0.661219207,0.48343099,0.568432894,0.747092469,0.417033144,0.401102427,0.532543086,0.492004172,0.557561825,0.668983182,0.572410189,0.431334223,0.350669914,0.437924294,0.787183299,0.503658957,0.558647952,0.510258171,0.54740714,0.630410235,0.615371899,0.58530352
322,0.451264664,0.647117656,0.590355054,0.531464372,0.469025547,0.438699908,0.552260588,0.650105863,0.504003118,0.437154824,0.611267242,0.59116488,0.585891044,0.470501133,0.656480467,0.60274693,0.227847834,0.44742385,0.531590695,0.600999154,0.647630119,0.700478065,0.804939067,0.347359619
